Région,Délegation,Commune,Nom établissement,Catégorie
Drâa-Tafilalet,Zagora,Ktaoua,Blida,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Ktaoua,Oulad Amer,Dispensaire Rural
Drâa-Tafilalet,Zagora,Tagounite,Tagounite,Centre de Santé Rural niveau 2
Drâa-Tafilalet,Zagora,Tagounite,Nesrat,Dispensaire Rural
Drâa-Tafilalet,Zagora,Fezouata,Bni Ali,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Tamegroute,Tamegroute,Centre de Santé Rural niveau 2
Drâa-Tafilalet,Zagora,Tamegroute,Ait Isfoul,Dispensaire Rural
Drâa-Tafilalet,Zagora,Bleida,Blida Mine,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Bleida,Elmerja,Dispensaire Rural
Drâa-Tafilalet,Zagora,Bouzeroual,Akhellouf,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Errouha,Boukhlal,Centre de Santé Rural niveau 2
Drâa-Tafilalet,Zagora,Ternata,Tissergate,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Tinzouline,Tinzouline,Centre de Santé Rural niveau 2
Drâa-Tafilalet,Zagora,Zagora (Mun.),Amzrou,Centre de Santé Urbain niveau 1
Drâa-Tafilalet,Zagora,Bni Zoli,Bni Zoli,Centre de Santé Rural niveau 2
Drâa-Tafilalet,Zagora,Bni Zoli,Bouzergane  ,Dispensaire Rural
Drâa-Tafilalet,Zagora,Taftechna,Taftechna,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Agdz (Mun.),Agdz,Centre de Santé Urbain niveau 2
Drâa-Tafilalet,Zagora,Zagora (Mun.),Zagora,Centre de Santé Urbain niveau 1
Drâa-Tafilalet,Zagora,Zagora (Mun.),Zaouit El Majdoub,Centre de Santé Urbain niveau 1
Drâa-Tafilalet,Zagora,Ait Ouallal,Ait Chrou,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,N'Kob,N'kob,Centre de Santé Rural niveau 2
Drâa-Tafilalet,Zagora,Afra,Afra,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Afra,Timederte,Dispensaire Rural
Drâa-Tafilalet,Zagora,Errouha,Oulad Elhaj,Dispensaire Rural
Drâa-Tafilalet,Zagora,Errouha,Zte Sidi El Baghdadi,Dispensaire Rural
Drâa-Tafilalet,Zagora,Fezouata,Ait Ali,Dispensaire Rural
Drâa-Tafilalet,Zagora,Fezouata,Tinfou,Dispensaire Rural
Drâa-Tafilalet,Zagora,M'Hamid El Ghizlane,Oulad Driss,Dispensaire Rural
Drâa-Tafilalet,Zagora,N'Kob,Site,Dispensaire Rural
Drâa-Tafilalet,Zagora,M'Hamid El Ghizlane,Bounou,Dispensaire Rural
Drâa-Tafilalet,Zagora,Tagounite,Tagounite,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Tinzouline,Kaaba,Centre de Santé Rural niveau 1
Drâa-Tafilalet,Zagora,Tansifte,Tansift,Centre de Santé Rural niveau 2
Drâa-Tafilalet,Zagora,Tamegroute,Timtigue,Centre de Santé Rural niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Hay El Mohamadi,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Imouzzer,Imesker,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Tadrart,Tadrarte,Centre de Santé Rural niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Tiqqi,Isk Ntiki,Centre de Santé Rural niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Bensergaou,Centre de Santé Urbain niveau 2
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Anza         ,Centre de Santé Urbain niveau 2
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Tikiouine     ,Centre de Santé Urbain niveau 2
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),N.Talborjt,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Ihchach,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Bouargane,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Q.Industriel,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Amsernate,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),El Qods,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Essalam,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Taddarte,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Anza Al Ouliya,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Amskroud,Amskroud,Centre de Santé Rural niveau 2
Souss-Massa,Agadir Ida Ou Tanane,Amskroud,Sidi Boushab,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Amskroud,Tamait Oufella,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Idmine,Assaka Idmine,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Idmine,Ikhrdidene,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Aourir,Tamraghte,Centre de Santé Rural niveau 2
Souss-Massa,Agadir Ida Ou Tanane,Drargua,Drarga,Centre de Santé Rural niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Drargua,Tamait Izdar,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Drargua,Azrarag,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Aziar,Aziar,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Aqesri,Aqesri,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Taghazout,Taghazout,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Imsouane,Assaka,Centre de Santé Rural niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Imsouane,Imsouane,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Imsouane,Sidi Belkacem,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Tamri,Tamri,Centre de Santé Rural niveau 2
Souss-Massa,Agadir Ida Ou Tanane,Tamri,Ighallene,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),C.Diagnostic Tuberculose,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Laboratoire Epidemiologique,Laboratoire de Santé Publique
Souss-Massa,Agadir Ida Ou Tanane,Imouzzer,Immouzzer,Centre de Santé Rural niveau 2
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Talborjt,Centre de Référence en Santé de Reproduction
Souss-Massa,Agadir Ida Ou Tanane,Aqesri,Inrarene,Dispensaire Rural
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Tarik Al Kheir,Centre de Santé Urbain niveau 1
Souss-Massa,Agadir Ida Ou Tanane,Agadir (Mun.),Aghroud,Centre de Santé Urbain niveau 1
Souss-Massa,Chtouka Ait Baha,Tassegdelt,Taalate,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Tassegdelt,Zao,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Ait Mzal,Ait M'zal,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Ait Ouadrim,Ait Ouadrim,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Sidi AbdallahEl Bouchouari,S.Abdellah,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Sidi AbdallahEl Bouchouari,Kh.A.Moussa,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Ida Ougnidif,Ida Ougnidif,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Ida Ougnidif,Aguerd,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Tizi Ntakoucht,Takoucht,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Aouguenz,Ouagnez,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Tanalt,Tanalt,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Targua Ntouchka,Targa Ntouchka,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Targua Ntouchka,Tiouaziouine,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Ait Milk,Ait Milk,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Ait Milk,Ait Yassine,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Belfaa,Belfaa,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Inchaden,Inchaden,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Massa,Massa,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Massa,Ifentar,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Sidi Ouassay,Aghbalou,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Ait Amira (Mun.),Ait Amira,Centre de Santé Urbain niveau 2
Souss-Massa,Chtouka Ait Baha,Ait Amira (Mun.),Anou L'jdid,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Ait Amira (Mun.),Kbilt Allal,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Ouad Essafa,Oued Essafa,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Ouad Essafa,Imzilene,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Imi Mqourn,Imi Mqourn,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Sidi Boushab,Sidi Boushab,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Sidi Bibi (Mun.),Sidi Bibi,Centre de Santé Urbain niveau 2
Souss-Massa,Chtouka Ait Baha,Sidi Bibi (Mun.),Takade,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Sidi Bibi (Mun.),Taddarte,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Ait Baha (Mun.),Ait Baha      ,Centre de Santé Urbain niveau 2
Souss-Massa,Chtouka Ait Baha,Biougra (Mun.),Biougra       ,Centre de Santé Urbain niveau 1
Souss-Massa,Chtouka Ait Baha,Hilala,Hilala,Centre de Santé Rural niveau 1
Souss-Massa,Chtouka Ait Baha,Tassegdelt,Hellate,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Ouad Essafa,Ait Oubelkacem,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Tizi Ntakoucht,Taledel,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Ait Amira (Mun.),Rjila,Dispensaire Rural
Souss-Massa,Chtouka Ait Baha,Ait Amira (Mun.),Taouss,Centre de Santé Rural niveau 2
Souss-Massa,Chtouka Ait Baha,Biougra (Mun.),Biougra,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Souss-Massa,Inezgane Ait Melloul,Inezgane (Mun.),CDTMR Inezgane,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Souss-Massa,Inezgane Ait Melloul,Temsia,Dar Ben Cheikh,Dispensaire Rural
Souss-Massa,Inezgane Ait Melloul,Ait Melloul (Mun.),A.Melloul   ,Centre de Santé Urbain niveau 2
Souss-Massa,Inezgane Ait Melloul,Ait Melloul (Mun.),Lemzar,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Ait Melloul (Mun.),Kasba Taher,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Ait Melloul (Mun.),Azrou,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Ait Melloul (Mun.),Chouhada,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Lqliaa (Mun.),Kolea,Centre de Santé Urbain niveau 2
Souss-Massa,Inezgane Ait Melloul,Lqliaa (Mun.),Sidi Daoud,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Lqliaa (Mun.),Laazibe,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Dcheira El Jihadia (Mun.),Irhalne (Dchira Jihadia (Chalet)),Centre de Santé Urbain niveau 2
Souss-Massa,Inezgane Ait Melloul,Dcheira El Jihadia (Mun.),Dcheira,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Dcheira El Jihadia (Mun.),Dchira Jihadia (Amougay),Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Inezgane (Mun.),Inzgane    ,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Inezgane (Mun.),Tarraste,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Inezgane (Mun.),Jorf,Centre de Santé Urbain niveau 1
Souss-Massa,Inezgane Ait Melloul,Oulad Dahou,Oulad Dahou,Centre de Santé Rural niveau 1
Souss-Massa,Inezgane Ait Melloul,Oulad Dahou,Ali Ben Haddi,Dispensaire Rural
Souss-Massa,Inezgane Ait Melloul,Temsia,Temsia,Centre de Santé Rural niveau 2
Souss-Massa,Inezgane Ait Melloul,Temsia,Ikhourbane,Dispensaire Rural
Souss-Massa,Inezgane Ait Melloul,Temsia,Ait Moussa,Dispensaire Rural
Souss-Massa,Inezgane Ait Melloul,Temsia,Labdouaa,Dispensaire Rural
Souss-Massa,Taroudant,Taroudannt (Mun.),CDTMR Taroudant,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Souss-Massa,Taroudant,Taroudannt (Mun.),LSP Taroudant,Laboratoire de Santé Publique
Souss-Massa,Taroudant,Lamnizla,Lamnizla,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Zaouia Sidi Tahar,Zt. S.TAHER,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Zaouia Sidi Tahar,Sidi Moussa,Dispensaire Rural
Souss-Massa,Taroudant,Ait Igas,Ai Iguass,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Freija,Freija,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Sidi Ahmed Ou Abdallah,S.A.Ou Abdellah,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Sidi Dahmane,Sidi Dahmane,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tiout,Tiout,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Imoulass,Imoulass,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tafraouten,Tafraouten,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tamaloukte,Tamaloukte,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Bounrar,Migrane,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Sidi Borja,Sidi Borja,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tazemmourt,Tazemmourt,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Taroudannt (Mun.),Taroudante,Centre de Référence en Santé de Reproduction
Souss-Massa,Taroudant,Assaisse,Tinidar,Dispensaire Rural
Souss-Massa,Taroudant,Tassousfi,Aoudouste,Dispensaire Rural
Souss-Massa,Taroudant,Ahmar Laglalcha,Bouida,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Ahmar Laglalcha,Oueld Salem,Dispensaire Rural
Souss-Massa,Taroudant,Ida Ou Moumen,Ahmer,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Ida Ou Moumen,Laaouissate,Dispensaire Rural
Souss-Massa,Taroudant,Ait Iaaza (Mun.),Ait Iaaza,Centre de Santé Urbain niveau 2
Souss-Massa,Taroudant,El Guerdane (Mun.),El Guerdane,Centre de Santé Urbain niveau 2
Souss-Massa,Taroudant,Irherm (Mun.),Ighrem,Centre de Santé Urbain niveau 2
Souss-Massa,Taroudant,Oulad Berhil (Mun.),Ouled Berhil,Centre de Santé Urbain niveau 2
Souss-Massa,Taroudant,Oulad Teima (Mun.),Oulad Teima,Centre de Santé Urbain niveau 1
Souss-Massa,Taroudant,Oulad Teima (Mun.),Essafa,Centre de Santé Urbain niveau 1
Souss-Massa,Taroudant,Oulad Teima (Mun.),Chrarda,Centre de Santé Urbain niveau 1
Souss-Massa,Taroudant,Taliouine (Mun.),Taliouine,Centre de Santé Urbain niveau 2
Souss-Massa,Taroudant,Taroudannt (Mun.),Talmaklate,Centre de Santé Urbain niveau 1
Souss-Massa,Taroudant,Taroudannt (Mun.),Od Bounouna,Centre de Santé Urbain niveau 1
Souss-Massa,Taroudant,Taroudannt (Mun.),M'haita,Centre de Santé Urbain niveau 1
Souss-Massa,Taroudant,Aoulouz (Mun.),Aoulouz,Centre de Santé Urbain niveau 2
Souss-Massa,Taroudant,Adar,Tignatine,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Adar,Ouzoune,Dispensaire Rural
Souss-Massa,Taroudant,Adar,Doussaoune,Dispensaire Rural
Souss-Massa,Taroudant,Azaghar N'Irs,Azaghar N'irs,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Azaghar N'Irs,Ouastouane,Dispensaire Rural
Souss-Massa,Taroudant,Azaghar N'Irs,Tlat N'tlaghmine,Dispensaire Rural
Souss-Massa,Taroudant,Imi N'Tayart,Berguen,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Nihit,Nihit,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Oualqadi,Oualqadi,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tisfane,Jemaa Tafraout,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Ait Abdallah,A. Abdellah,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Tabia,Tabia,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Toufelaazt,Toufelaazt,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Toumliline,Imlil,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Amalou,Tayert,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Imaouen,Aguerd Noualous,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Imaouen,Had Imaoune,Dispensaire Rural
Souss-Massa,Taroudant,Sidi Boaal,Anzergue,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tataoute,Indouzal,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tindine,Tindine,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tindine,Talidla,Dispensaire Rural
Souss-Massa,Taroudant,Arazane,Arazane,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Arazane,Jorf,Dispensaire Rural
Souss-Massa,Taroudant,El Faid,El Faid,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,El Faid,Aguelz,Dispensaire Rural
Souss-Massa,Taroudant,El Faid,Tanamroute,Dispensaire Rural
Souss-Massa,Taroudant,Ida Ougoummad,Ida Ougoummad,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Toughmart,Magnoune,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Ida Ou Gailal,Ida Ou Gailal,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Igli,Igli,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Oulad Aissa,Oulad Aissa,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Sidi Abdellah Ou Said,S.Abdellah Ou Said,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Igoudar Mnabha,Igoudar,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Lamhara,Tassoukte,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tinzart,Ait Hamd,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Ouneine,Ouneine,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Sidi Ouaaziz,Ait Oussaih,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tafingoult,Tafingoult,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Talgjount,Talgjount,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tigouga,Tigouga,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tizi N'Test,Chafarni,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tizi N'Test,Taouiyalte,Dispensaire Rural
Souss-Massa,Taroudant,Ahl Ramel,Ksiba,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Ahl Ramel,El Aasla,Dispensaire Rural
Souss-Massa,Taroudant,Lagfifat,Lagfifat,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Lagfifat,Sebt Lagfifat,Dispensaire Rural
Souss-Massa,Taroudant,Sidi Ahmed Ou Amar,S.A. Ou Aamar,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Sidi Ahmed Ou Amar,Bouassida,Dispensaire Rural
Souss-Massa,Taroudant,Sidi Boumoussa,S.Boumoussa,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Argana,Argana,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Bigoudine,Bigoudine,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Bigoudine,Barrage,Dispensaire Rural
Souss-Massa,Taroudant,Imilmaiss,Tanoute,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Talmakante,Talmakante,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Assads,Assads,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Machraa El Ain,Machraa El Ain,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Machraa El Ain,Od MHALLA,Dispensaire Rural
Souss-Massa,Taroudant,Tidsi Nissendalene,Imighzer,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tidsi Nissendalene,Tidsi,Dispensaire Rural
Souss-Massa,Taroudant,Tidsi Nissendalene,Ait Ben Hawa,Dispensaire Rural
Souss-Massa,Taroudant,El Koudia El Beida,El Koddia,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,El Koudia El Beida,Boukhachba,Dispensaire Rural
Souss-Massa,Taroudant,Lakhnafif,Lakhnafif,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Lamhadi,Ouled Rahou,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Eddir,D'kheila,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Issen,Tnine Od Teima,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Sidi Moussa Lhamri,Brahim Roudani (Ait Hmida),Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Ahl Tifnoute,Assarague,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Ahl Tifnoute,Ikiss,Dispensaire Rural
Souss-Massa,Taroudant,Askaouen,Askaouen,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Taouyalte,Taouiyalte,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Taouyalte,Aaraben,Dispensaire Rural
Souss-Massa,Taroudant,Assaki,Assaki,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Assaki,Tidnass,Dispensaire Rural
Souss-Massa,Taroudant,Assaki,Targa N'mimoun,Dispensaire Rural
Souss-Massa,Taroudant,Azrar,Amzlou,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Tizgzaouine,Tirit,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Zagmouzen,Agadir N'ait Taleb,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Iguidi,Iguidi,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Toubkal,Toubkal,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Ouzioua,Ouzioua,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Tisrasse,Tisrass,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Ait Makhlouf,Boulaajlat,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Agadir Melloul,Agadir Melloul,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Assaisse,Assaise,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Sidi Hsaine,Ighri,Centre de Santé Rural niveau 2
Souss-Massa,Taroudant,Tassousfi,Imgoune,Centre de Santé Rural niveau 1
Souss-Massa,Taroudant,Sidi Ahmed Ou Abdallah,Aglagal,Dispensaire Rural
Souss-Massa,Taroudant,Sidi Mzal,Sidi Mzal,Dispensaire Rural
Souss-Massa,Tata,Akka (Mun.),Akka,Centre de Santé Urbain niveau 2
Souss-Massa,Tata,Fam El Hisn (Mun.),Fam El Hisne,Centre de Santé Urbain niveau 2
Souss-Massa,Tata,Fam El Hisn (Mun.),Icht,Centre de Santé Urbain niveau 1
Souss-Massa,Tata,Foum Zguid (Mun.),Foum-Zguid,Centre de Santé Urbain niveau 2
Souss-Massa,Tata,Tata (Mun.),Tata,Centre de Santé Urbain niveau 1
Souss-Massa,Tata,Tata (Mun.),Daraa,Centre de Santé Urbain niveau 1
Souss-Massa,Tata,Ait Ouabelli,Ait Ouabelli,Centre de Santé Rural niveau 2
Souss-Massa,Tata,Ait Ouabelli,Tadakouste,Dispensaire Rural
Souss-Massa,Tata,Kasbat Sidi Abdellah Ben M'Barek,K S.Abd B.M'barek,Centre de Santé Rural niveau 1
Souss-Massa,Tata,Tizounine,Touzounine,Centre de Santé Rural niveau 1
Souss-Massa,Tata,Tamanarte,Tamanarte (Aguerd),Centre de Santé Rural niveau 2
Souss-Massa,Tata,Tamanarte,Anamer,Dispensaire Rural
Souss-Massa,Tata,Aguinane,Aguinane (Fiferd),Centre de Santé Rural niveau 1
Souss-Massa,Tata,Akka Ighane,Akka-Ighane,Centre de Santé Rural niveau 2
Souss-Massa,Tata,Akka Ighane,Akka-Iguerne,Dispensaire Rural
Souss-Massa,Tata,Akka Ighane,Dou Ougadir,Dispensaire Rural
Souss-Massa,Tata,Ibn Yacoub,Ibn Yacoub (Imintatelt),Centre de Santé Rural niveau 1
Souss-Massa,Tata,Ibn Yacoub,Iligh,Dispensaire Rural
Souss-Massa,Tata,Allougoum,Allougoum,Centre de Santé Rural niveau 2
Souss-Massa,Tata,Allougoum,Khriouiaa,Dispensaire Rural
Souss-Massa,Tata,Tlite,Tlite,Centre de Santé Rural niveau 1
Souss-Massa,Tata,Tissint,Tissint,Centre de Santé Rural niveau 2
Souss-Massa,Tata,Tissint,Mghimima,Dispensaire Rural
Souss-Massa,Tata,Tissint,El Kasbat,Dispensaire Rural
Souss-Massa,Tata,Adis,Addis,Centre de Santé Rural niveau 2
Souss-Massa,Tata,Oum El Guerdane,Oum Lguerdane,Centre de Santé Rural niveau 1
Souss-Massa,Tata,Tigzmerte,Tigzmerte,Centre de Santé Rural niveau 1
Souss-Massa,Tata,Tigzmerte,Imitek,Dispensaire Rural
Souss-Massa,Tata,Issafen,Issafen,Centre de Santé Rural niveau 2
Souss-Massa,Tata,Issafen,Idaoutinest,Dispensaire Rural
Souss-Massa,Tata,Issafen,Tizza,Dispensaire Rural
Souss-Massa,Tata,Tizaghte,Tizaghte (Tizgui),Centre de Santé Rural niveau 1
Souss-Massa,Tata,Tizaghte,Imi-N-Guisselte,Dispensaire Rural
Souss-Massa,Tata,Tagmout,Tagmoute,Centre de Santé Rural niveau 2
Souss-Massa,Tata,Tagmout,Assoul,Dispensaire Rural
Souss-Massa,Tata,Foum Zguid (Mun.),Oued Hellal,Centre de Santé Urbain niveau 1
