Province,Commune,Nom Etab,Categorie,Nom Complet
Taroudant,Lamnizla,Lamnizla,CSC,Centre de santé communal
Taroudant,Tamaloukte,Tamaloukte,CSCA,Centre de santé communal avec module d'accouchement
Taroudant,Imoulass,Imoulass,CSC,Centre de santé communal
Taroudant,Ait Makhlouf,Boulaajlat,CSC,Centre de santé communal
Taroudant,Tafraouten,Tafraouten,CSC,Centre de santé communal
Taroudant,Sidi Dahmane,Sidi Dahmane,CSC,Centre de santé communal
Taroudant,Sidi Borja,Sidi Borja,CSC,Centre de santé communal
Taroudant,Freija,Freija,CSC,Centre de santé communal
Taroudant,Tazemmourt,Tazemmourt,CSC,Centre de santé communal
Taroudant,Bounrar,Migrane,CSC,Centre de santé communal
Taroudant,Tiout,20 Aout (Tiout),CSC,Centre de santé communal
Taroudant,Sidi Ahmed Ou Abdallah,S.A.Ou Abdellah (Tamquerte),CSC,Centre de santé communal
Taroudant,Ait Igas,Ait Ouaarab,CSC,Centre de santé communal
Taroudant,Oulad Aissa,Oulad Aissa,CSCA,Centre de santé communal avec module d'accouchement
Taroudant,Igli,Igli,CSC,Centre de santé communal
Taroudant,Arazane,Arazane,CSC,Centre de santé communal
Taroudant,Arazane,Jorf,DR,Dispensaire Rural
Taroudant,Toughmart,Magnoune,CSC,Centre de santé communal
Taroudant,Igoudar Mnabha,Igoudar,CSC,Centre de santé communal
Taroudant,Ida Ou Gailal,Ida Ou Gailal,CSC,Centre de santé communal
Taroudant,Tinzart,Ait Hamd,CSC,Centre de santé communal
Taroudant,Lamhara,Tassoukte,CSC,Centre de santé communal
Taroudant,Sidi Abdellah Ou Said,S.Abdellah Ou Said,CSC,Centre de santé communal
Taroudant,Talgjount,Talgjount,CSC,Centre de santé communal
Taroudant,Tizi N'test,Chafarni,CSC,Centre de santé communal
Taroudant,Tizi N'test,Taouiyalte,DR,Dispensaire Rural
Taroudant,Ouneine,Ouneine,CSC,Centre de santé communal
Taroudant,Tafingoult,Tafingoult,CSCA,Centre de santé communal avec module d'accouchement
Taroudant,Sidi Ouaaziz,Ait Oussaih,CSC,Centre de santé communal
Taroudant,Tigouga,Tigouga,CSC,Centre de santé communal
Taroudant,Aoulouz,Aoulouz,CSUA,Centre de santé urbain avec module d'accouchement
Taroudant,Ida Ougoummad,Ida Ougoummad,CSC,Centre de santé communal
Taroudant,El Faid,El Faid,CSC,Centre de santé communal
Taroudant,Tisrasse,Boutouga (Tisrasse),CSC,Centre de santé communal
Taroudant,Ouzioua,Ouzioua,CSC,Centre de santé communal
Taroudant,Toubkal,Toubkal (Imlil),CSC,Centre de santé communal
Taroudant,Ahl Tifnoute,Assarague,CSC,Centre de santé communal
Taroudant,Ahl Tifnoute,Ikiss,DR,Dispensaire Rural
Taroudant,Iguidi,Tifnoute,CSC,Centre de santé communal
Taroudant,Taouyalte,Taouiyalte,CSC,Centre de santé communal
Taroudant,Taouyalte,Aaraben,DR,Dispensaire Rural
Taroudant,Askaouen,Askaouen,CSCA,Centre de santé communal avec module d'accouchement
Taroudant,Azrar,Amzlou,CSC,Centre de santé communal
Taroudant,Agadir Melloul,Agadir Melloul,CSC,Centre de santé communal
Taroudant,Tizgzaouine,Tirit,CSC,Centre de santé communal
Taroudant,Sidi Hsaine,Ighri (S. Hsaine),CSC,Centre de santé communal
Taroudant,Tassousfi,Imgoune,CSC,Centre de santé communal
Taroudant,Assaisse,Assaise,CSC,Centre de santé communal
Taroudant,Zagmouzen,Agadir N'ait Taleb,CSC,Centre de santé communal
Taroudant,Assaki,Assaki,CSC,Centre de santé communal
Taroudant,Assaki,Tidnass,DR,Dispensaire Rural
Taroudant,Assaki,Targa N'mimoun,DR,Dispensaire Rural
Tata,Tata,Tata,CSU,Centre de santé urbain
Tata,Tata,Daraa,CSU,Centre de santé urbain
Tata,Akka,Akka,CSUA,Centre de santé urbain avec module d'accouchement
Tata,Fam El Hisn,Fam El Hisne,CSUA,Centre de santé urbain avec module d'accouchement
Tata,Fam El Hisn,Icht,CSU,Centre de santé urbain
Tata,Foum Zguid,Foum-Zguid,CSUA,Centre de santé urbain avec module d'accouchement
Tata,Ait Ouabelli,Ait Ouabelli,CSCA,Centre de santé communal avec module d'accouchement
Tata,Ait Ouabelli,Tadakouste,DR,Dispensaire Rural
Tata,Kasbat Sidi Abdellah Ben M'barek,K S.Abd B.M'barek,CSC,Centre de santé communal
Tata,Tizounine,Touzounine,CSC,Centre de santé communal
Tata,Tamanarte,Tamanarte (Aguerd),CSCA,Centre de santé communal avec module d'accouchement
Tata,Tamanarte,Anamer,DR,Dispensaire Rural
Tata,Adis,Addis,CSCA,Centre de santé communal avec module d'accouchement
Tata,Oum El Guerdane,Oum Lguerdane,CSC,Centre de santé communal
Tata,Tigzmerte,Tigzmerte,CSC,Centre de santé communal
Tata,Tigzmerte,Imitek,DR,Dispensaire Rural
Tata,Tagmout,Tagmoute,CSCA,Centre de santé communal avec module d'accouchement
Tata,Issafen,Issafen,CSCA,Centre de santé communal avec module d'accouchement
Tata,Issafen,Idaoutinest,DR,Dispensaire Rural
Tata,Issafen,Tizza,DR,Dispensaire Rural
Tata,Tizaghte,Tizaghte (Tizgui),CSC,Centre de santé communal
Tata,Tizaghte,Imi-N-Guisselte,DR,Dispensaire Rural
Tata,Akka Ighane,Akka-Ighane,CSCA,Centre de santé communal avec module d'accouchement
Tata,Akka Ighane,Akka-Iguerne,DR,Dispensaire Rural
Tata,Akka Ighane,Dou Ougadir,DR,Dispensaire Rural
Tata,Aguinane,Aguinane (Fiferd),CSC,Centre de santé communal
Tata,Ibn Yacoub,Ibn Yacoub (Imintatelt),CSC,Centre de santé communal
Tata,Ibn Yacoub,Iligh,DR,Dispensaire Rural
Tata,Allougoum,Allougoum,CSCA,Centre de santé communal avec module d'accouchement
Tata,Allougoum,Khriouiaa,DR,Dispensaire Rural
Tata,Tlite,Tlite,CSC,Centre de santé communal
Tata,Tissint,Tissint,CSCA,Centre de santé communal avec module d'accouchement
Tata,Tissint,Mghimima,DR,Dispensaire Rural
Tata,Tissint,El Kasbat,DR,Dispensaire Rural
Tata,Tagmout,Assoul,DR,Dispensaire Rural
Taza,Taza,Bab Tete,CSU,Centre de santé urbain
Taza,Taza,Bab Zitouna   ,CSU,Centre de santé urbain
Taza,Taza,Bab Tete,CDTMR,Centre de diagnostic et de Traitement des maladies respiratoires
Taza,Taza,Bit Ghoulem,CSU,Centre de santé urbain
Taza,Taza,Bin Jradi   ,CSU,Centre de santé urbain
Taza,Taza,Al Wahdah,CSU,Centre de santé urbain
Taza,Taza,Al Qods,CSU,Centre de santé urbain
Taza,Taza,Jiyarine,CSU,Centre de santé urbain
Taza,Taza,Ourida,CRPF,CRPF
Taza,Taza,Labo.  Epidemiologique,LEHM,Laboratoire épidémiologique et d'hygiène de milieu
Taza,Taza,Massira II,CSU,Centre de santé urbain
Taza,Ait Saghrouchen,Bouzemlane,CSCA,Centre de santé communal avec module d'accouchement
Taza,Maghraoua,Maghraoua,CSCA,Centre de santé communal avec module d'accouchement
Taza,Maghraoua,Bab Larbaa (El Ansar),DR,Dispensaire Rural
Taza,Tazarine,Tazarine,CSC,Centre de santé communal
Taza,Bouyablane,Bouyablane,CSC,Centre de santé communal
Taza,Matmata,Matmata,CSC,Centre de santé communal
Taza,Matmata,Ain Boumassai,DR,Dispensaire Rural
Taza,Smià,Smia,CSC,Centre de santé communal
Taza,Smià,Bab Souk Sejra,DR,Dispensaire Rural
Taza,Zrarda,Zrarda,CSCA,Centre de santé communal avec module d'accouchement
Taza,Bni Ftah,Bni Ftah,CSC,Centre de santé communal
Taza,Bni Ftah,Oued Broun,DR,Dispensaire Rural
Taza,Traiba,Tlata Traiba,CSC,Centre de santé communal
Taza,Taifa,Bab Elmrouj,CSCA,Centre de santé communal avec module d'accouchement
Taza,Taifa,Tnine Taifa,DR,Dispensaire Rural
Taza,Taifa,Saaida,DR,Dispensaire Rural
Taza,Kaf El Ghar,Kaf El Ghar,CSCA,Centre de santé communal avec module d'accouchement
Taza,Msila,Had Msila,CSCA,Centre de santé communal avec module d'accouchement
Taza,Brarha,Brarha,CSC,Centre de santé communal
Taza,El Gouzate,El Gouzate  ,CSC,Centre de santé communal
Taza,Tainaste,Tainaste,CSCA,Centre de santé communal avec module d'accouchement
Taza,Tainaste,Beni Krama,DR,Dispensaire Rural
Taza,Bab Boudir,Bab Boudir,CSC,Centre de santé communal
Taza,Bab Marzouka,Bab Marzouka,CSCA,Centre de santé communal avec module d'accouchement
Taza,Bab Marzouka,Jlaila,DR,Dispensaire Rural
Taza,Bab Marzouka,Jamaa Lakbir,DR,Dispensaire Rural
Taza,Galdamane,Galdamane,CSC,Centre de santé communal
Taza,Galdamane,Bechiene,DR,Dispensaire Rural
Taza,Galdamane,Ouaraguine,DR,Dispensaire Rural
Taza,Meknassa Acharqia,Meknassa Cherkia,CSCA,Centre de santé communal avec module d'accouchement
Taza,Meknassa Al Gharbia,Meknassa Rharbia,CSC,Centre de santé communal
Taza,Bni Lent,Bni Lent,CSCA,Centre de santé communal avec module d'accouchement
Taza,Oulad Chrif,Od Cherif (Bab Ramla),CSC,Centre de santé communal
Taza,Oulad Zbair,Oulad Zbair,CSCA,Centre de santé communal avec module d'accouchement
Taza,Bouhlou,Bouhlou,CSC,Centre de santé communal
Taza,Bouhlou,Kaouan,DR,Dispensaire Rural
Taza,Bouchfaa,Bouchfaa,CSC,Centre de santé communal
Taza,Ghiata Al Gharbia,Gaada  Lhamra,CSC,Centre de santé communal
Taza,Ghiata Al Gharbia,Beni Mgara,DR,Dispensaire Rural
Taza,Ghiata Al Gharbia,Maskrierne,DR,Dispensaire Rural
Taza,Rbaa El Fouki,Rbaa El Fouki (El Fahsse),CSC,Centre de santé communal
Taza,Bni Frassen,Bni Frassen,CSCA,Centre de santé communal avec module d'accouchement
Taza,Bni Frassen,Beni Abdellah,DR,Dispensaire Rural
Taza,Bni Frassen,Mrillou   ,DR,Dispensaire Rural
Taza,Sidi Ali Bourakba,Tastite,DR,Dispensaire Rural
Taza,Tahla,Tahala,CSUA,Centre de santé urbain avec module d'accouchement
Taza,Aknoul,Aknoul,CSUA,Centre de santé urbain avec module d'accouchement
Taza,Oued Amlil,Ouad Amlil,CSUA,Centre de santé urbain avec module d'accouchement
Taza,Bourd,Boured,CSC,Centre de santé communal
Taza,Bourd,Inahnahen,DR,Dispensaire Rural
Taza,Bourd,Tisliouine,DR,Dispensaire Rural
Taza,Ajdir,Ajdir,CSCA,Centre de santé communal avec module d'accouchement
Taza,Ajdir,Yarouhdoud,DR,Dispensaire Rural
Taza,Ajdir,Ain Hamra,DR,Dispensaire Rural
Taza,Gzenaya Al Janoubia,Malal,CSC,Centre de santé communal
Taza,Jbarna,Jbarna,CSC,Centre de santé communal
Taza,Sidi Ali Bourakba,S.Ali Bourakba,CSC,Centre de santé communal
Taza,Sidi Ali Bourakba,Od ALI B.AISSA,DR,Dispensaire Rural
Taza,Sidi Ali Bourakba,Bni M'hamed,DR,Dispensaire Rural
Taza,Tizi Ouasli,Tizi Ouasli,CSCA,Centre de santé communal avec module d'accouchement
Taza,Tizi Ouasli,Taghilaste,DR,Dispensaire Rural
Tetouan,Tetouan,Mallah,CSU,Centre de santé urbain
Tetouan,Tetouan,Mhannech,CSU,Centre de santé urbain
Tetouan,Tetouan,My Hassan,CSU,Centre de santé urbain
Tetouan,Tetouan,Sidi Frij,CSU,Centre de santé urbain
Tetouan,Tetouan,Touilaa,CSU,Centre de santé urbain
Tetouan,Tetouan,Coelma,CSU,Centre de santé urbain
Tetouan,Tetouan,Boujara (Aviation),CSU,Centre de santé urbain
Tetouan,Tetouan,Tetouan (Hôpital),CRPF,CRPF
Tetouan,Tetouan,Tetouan (Hôpital),LEHM,Laboratoire épidémiologique et d'hygiène de milieu
Tetouan,Tetouan,Bab Tout,CSU,Centre de santé urbain
Tetouan,Tetouan,Cite Scolaire,CSU,Centre de santé urbain
Tetouan,Tetouan,Dersa,CSU,Centre de santé urbain
Tetouan,Tetouan,Samsa,CSU,Centre de santé urbain
Tetouan,Tetouan,Sidi Talha,CSU,Centre de santé urbain
Tetouan,Tetouan,Kassabah (Dersa Ii),CSU,Centre de santé urbain
Tetouan,Tetouan,Dersa Iii (Balinio),CSU,Centre de santé urbain
Tetouan,Tetouan,Cdtmr,CDTMR,Centre de diagnostic et de Traitement des maladies respiratoires
Tetouan,Martil,Martil,CSUA,Centre de santé urbain avec module d'accouchement
Tetouan,Oued Laou,Oued Laou,CSUA,Centre de santé urbain avec module d'accouchement
Tetouan,Ain Lahsan,Fondaq,CSC,Centre de santé communal
Tetouan,Souk Kdim,Souk Kdim,CSC,Centre de santé communal
Tetouan,Jbel Lahbib,Jbel Hbib,CSCA,Centre de santé communal avec module d'accouchement
Tetouan,Bni Harchen,Bni Harchen,CSC,Centre de santé communal
Tetouan,Mallalienne,Mallalienne,CSC,Centre de santé communal
Tetouan,Saddina,Saddina,CSC,Centre de santé communal
Tetouan,Al Hamra,Beni Hassan,CSCA,Centre de santé communal avec module d'accouchement
Tetouan,Bni Leit,Timizar,CSC,Centre de santé communal
Tetouan,Al Oued,Khazzan Laou,CSC,Centre de santé communal
Tetouan,Oulad Ali Mansour,Ichouchen,CSC,Centre de santé communal
Tetouan,Dar Bni Karrich,Ben Karrich,CSCA,Centre de santé communal avec module d'accouchement
Tetouan,Bni Idder,Bni Idder,CSC,Centre de santé communal
Tetouan,Sahtryine,Amzal,CSC,Centre de santé communal
Tetouan,Bghaghza,Had Bghaghza,CSC,Centre de santé communal
Tetouan,Al Khrroub,Dchar Tnine,CSC,Centre de santé communal
Tetouan,Zaitoune,Zaitoun (Beni Salah),CSC,Centre de santé communal
Tetouan,Azla,Azla    ,CSC,Centre de santé communal
Tetouan,Zinat,Zinate (Dar En-Nia),CSC,Centre de santé communal
Tetouan,Bni Said,Bni Said (Chrouda),CSC,Centre de santé communal
Tetouan,Zaouiat Sidi Kacem,Tassift (Amsa),CSC,Centre de santé communal
Tetouan,Martil,Ahrik,CSU,Centre de santé urbain
Tetouan,Tetouan,Nakkata,CSU,Centre de santé urbain
Tinghir,Tinghir,TINGHIR I (Integré A L'hl),CSU,Centre de santé urbain
Tinghir,Kalaat M'gouna,El Kelaa,CSUA,Centre de santé urbain avec module d'accouchement
Tinghir,Ighil N'oumgoun,Ouzighimte,DR,Dispensaire Rural
Tinghir,Boumalne Dades,Boumalne,CSUA,Centre de santé urbain avec module d'accouchement
Tinghir,Boumalne Dades,Boumalne,CSU,Centre de santé urbain
Tinghir,Ait Sedrate Jbel  El Soufla,Ait Idir,CSC,Centre de santé communal
Tinghir,Ait Sedrate Jbel  El Oulia,Ait Hammou Osaid (Tizguine),CSC,Centre de santé communal
Tinghir,Ait Youl,Ait Youl,CSC,Centre de santé communal
Tinghir,Ait Sedrate Sahl Charkia,Tassouite,CSC,Centre de santé communal
Tinghir,Ait Sedrate Sahl El Gharbia,A.Tazarine,CSC,Centre de santé communal
Tinghir,Ait Ouassif,Azrou,CSC,Centre de santé communal
Tinghir,Ighil N'oumgoun,Ait Hmad,CSC,Centre de santé communal
Tinghir,Ighil N'oumgoun,Boutaghrar,DR,Dispensaire Rural
Tinghir,Souk Lakhmis Dades,Khmis,CSCA,Centre de santé communal avec module d'accouchement
Tinghir,Souk Lakhmis Dades,Sarghine,DR,Dispensaire Rural
Tinghir,Ait El Farsi,Ait El Farsi,CSC,Centre de santé communal
Tinghir,Ikniouen,Ikniouen,CSCA,Centre de santé communal avec module d'accouchement
Tinghir,Ikniouen,Igherm Amzdar,DR,Dispensaire Rural
Tinghir,M'semrir,M'semrir,CSCA,Centre de santé communal avec module d'accouchement
Tinghir,M'semrir,Oussikiss,DR,Dispensaire Rural
Tinghir,Tilmi,Tilmi,CSC,Centre de santé communal
Tinghir,Tilmi,Ait Merghad,DR,Dispensaire Rural
Tinghir,Imider,Imider,CSC,Centre de santé communal
Tinghir,Ouaklim,Ouaklim,CSC,Centre de santé communal
Tinghir,Taghzoute N'ait Atta,Taghzoute,CSCA,Centre de santé communal avec module d'accouchement
Tinghir,Toudgha El Oulia,Tizgui,CSC,Centre de santé communal
Tinghir,Toudgha Essoufla,Ait Iala,CSC,Centre de santé communal
Tinghir,Assoul,Agouray,DR,Dispensaire Rural
Tinghir,Assoul,Tana,DR,Dispensaire Rural
Tinghir,Alnif,Ammar,DR,Dispensaire Rural
Tinghir,Alnif,Timarzite,DR,Dispensaire Rural
Tinghir,Alnif,Alnif,CSCA,Centre de santé communal avec module d'accouchement
Tinghir,Alnif,Ait Zegane,DR,Dispensaire Rural
Tinghir,Alnif,Azekor,DR,Dispensaire Rural
Tinghir,M'ssici,M'ssici,CSC,Centre de santé communal
Tinghir,M'ssici,Fzou,DR,Dispensaire Rural
Tinghir,H'ssyia,Ait Saadane,CSC,Centre de santé communal
Tinghir,H'ssyia,Oumjrane,DR,Dispensaire Rural
Tinghir,Assoul,Assoul,CSCA,Centre de santé communal avec module d'accouchement
Tinghir,Assoul,Tirga,DR,Dispensaire Rural
Tinghir,Ait Hani,Ait Hani,CSCA,Centre de santé communal avec module d'accouchement
Tinghir,Ait Hani,Tamtitoucht,DR,Dispensaire Rural
Tiznit,Tiznit,Abdellah Chefchaouni,CSU,Centre de santé urbain
Tiznit,Tiznit,El Mers,CSU,Centre de santé urbain
Tiznit,Tiznit,Houmman El Fatouaki,CDTMR,Centre de diagnostic et de Traitement des maladies respiratoires
Tiznit,Tiznit,Houmman El Fatouaki,CRPF,CRPF
Tiznit,Tiznit,Houmman El Fatouaki,LEHM,Laboratoire épidémiologique et d'hygiène de milieu
Tiznit,Arbaa Rasmouka,Ras Mouka,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Arbaa Rasmouka,Ait Semlalte,DR,Dispensaire Rural
Tiznit,El Maader El Kabir,El Maader,CSC,Centre de santé communal
Tiznit,El Maader El Kabir,Ait Oumribte,DR,Dispensaire Rural
Tiznit,El Maader El Kabir,Ouled Noumer,DR,Dispensaire Rural
Tiznit,Reggada,Reggada,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Reggada,Talainte,DR,Dispensaire Rural
Tiznit,Reggada,Ighir Melloulene,DR,Dispensaire Rural
Tiznit,Reggada,Igherme,DR,Dispensaire Rural
Tiznit,Sidi Bouabdelli,Sidi Bouabdlli,CSC,Centre de santé communal
Tiznit,Sidi Bouabdelli,Kh.Tafraout,DR,Dispensaire Rural
Tiznit,Sidi Bouabdelli,Tisgharine,DR,Dispensaire Rural
Tiznit,Bounaamane,Bounaamane   ,CSC,Centre de santé communal
Tiznit,Bounaamane,Tagounsa,DR,Dispensaire Rural
Tiznit,Ouijjane,Ouijjane,CSC,Centre de santé communal
Tiznit,Ouijjane,Assaka,DR,Dispensaire Rural
Tiznit,Tnine Aglou,Aglou,CSC,Centre de santé communal
Tiznit,Tnine Aglou,Zaouite,DR,Dispensaire Rural
Tiznit,Tnine Aglou,Igrar S.Abdrahman,DR,Dispensaire Rural
Tiznit,Tnine Aglou,Al Gaada,DR,Dispensaire Rural
Tiznit,Tnine Aglou,Laaouina,DR,Dispensaire Rural
Tiznit,Tnine Aglou,Al Feid,DR,Dispensaire Rural
Tiznit,Arbaa Sahel,Sahel,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Arbaa Sahel,Ichafoudene,DR,Dispensaire Rural
Tiznit,Arbaa Sahel,Lkraima,DR,Dispensaire Rural
Tiznit,Arbaa Sahel,Ilmssite,DR,Dispensaire Rural
Tiznit,Arbaa Sahel,Lmssaidira,DR,Dispensaire Rural
Tiznit,Arbaa Sahel,Iferda,DR,Dispensaire Rural
Tiznit,Arbaa Sahel,Bouzerze,DR,Dispensaire Rural
Tiznit,Tizoughrane,Taghzifte,DR,Dispensaire Rural
Tiznit,Ammelne,Amelne,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Tarsouat,Tarsouat,CSC,Centre de santé communal
Tiznit,Tarsouat,Izerbi,DR,Dispensaire Rural
Tiznit,Tassrirt,Tassrirt,CSC,Centre de santé communal
Tiznit,Afella Ighir,Afella Ighir,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Irigh N'tahala,Tahala,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Ait Ouafqa,Ait Ouafqa,CSC,Centre de santé communal
Tiznit,Tnine Aday,Aday,CSC,Centre de santé communal
Tiznit,Tafraout El Mouloud,Taf.El Mouloud,CSC,Centre de santé communal
Tiznit,Anzi,Anzi,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Tighmi,Tighmi   ,CSC,Centre de santé communal
Tiznit,Tighmi,Tiremsane,DR,Dispensaire Rural
Tiznit,Arbaa Ait Ahmed,Ait Ahmed,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Tizoughrane,Idaousemllal,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Tizoughrane,Tizoughrane,DR,Dispensaire Rural
Tiznit,Ait Issafen,Ighir Mouss,CSC,Centre de santé communal
Tiznit,Ait Issafen,Assif Oudrar,DR,Dispensaire Rural
Tiznit,Ida Ou Gougmar,Tifrmit,CSC,Centre de santé communal
Tiznit,Ida Ou Gougmar,Takaterte,DR,Dispensaire Rural
Tiznit,Sidi Ahmed Ou Moussa,Tazeroualte,CSCA,Centre de santé communal avec module d'accouchement
Tiznit,Tafraout,Tafraoute,CSUA,Centre de santé urbain avec module d'accouchement
Youssoufia,Echemmaia,Echemmaia,CSUA,Centre de santé urbain avec module d'accouchement
Youssoufia,Atiamim,Atiamim,CSC,Centre de santé communal
Youssoufia,Jdour,Jdour,CSC,Centre de santé communal
Youssoufia,Jnane Bouih,Jnane Bouih,CSC,Centre de santé communal
Youssoufia,Lakhoualqa,Lakhoualqa,CSC,Centre de santé communal
Youssoufia,Ras El Ain,Ras El Ain,CSCA,Centre de santé communal avec module d'accouchement
Youssoufia,Ras El Ain,Lahricha,DR,Dispensaire Rural
Youssoufia,Ras El Ain,Labdadgha,DR,Dispensaire Rural
Youssoufia,Sidi Chiker,Sidi Chiker,CSCA,Centre de santé communal avec module d'accouchement
Youssoufia,Sidi Chiker,Msabih Talaa,DR,Dispensaire Rural
Youssoufia,Ighoud,Ighoud,CSC,Centre de santé communal
Youssoufia,Esbiaat,Fouraa,CSC,Centre de santé communal
Youssoufia,El Gantour,Sidi Ahmed,CSCA,Centre de santé communal avec module d'accouchement
Youssoufia,Youssoufia,Youssoufia,CSUA,Centre de santé urbain avec module d'accouchement
Youssoufia,Youssoufia,Raya,CSU,Centre de santé urbain
Zagora,Zagora,Zagora,CSU,Centre de santé urbain
Zagora,Agdz,Agdz,CSUA,Centre de santé urbain avec module d'accouchement
Zagora,Tamezmoute,Tamezmoute,CSCA,Centre de santé communal avec module d'accouchement
Zagora,Afella N'dra,Taghrote,CSC,Centre de santé communal
Zagora,Mezguita,Tamnougalte,CSC,Centre de santé communal
Zagora,Tansifte,Tasla,CSC,Centre de santé communal
Zagora,Oulad Yahia Lagraire,Od SLIMANE,CSC,Centre de santé communal
Zagora,Afra,Afra,CSC,Centre de santé communal
Zagora,Afra,Timederte,DR,Dispensaire Rural
Zagora,Tazarine,Tazarine,CSCA,Centre de santé communal avec module d'accouchement
Zagora,Taghbalte,Taghbalte,CSC,Centre de santé communal
Zagora,Ait Boudaoud,Amrad,CSC,Centre de santé communal
Zagora,N'kob,N'kob,CSC,Centre de santé communal
Zagora,Ait Ouallal,Ait Chrou,CSC,Centre de santé communal
Zagora,Tinzouline,Tinzouline,CSCA,Centre de santé communal avec module d'accouchement
Zagora,Taftechna,Taftechna,CSC,Centre de santé communal
Zagora,Bni Zoli,Bni Zoli,CSC,Centre de santé communal
Zagora,Bni Zoli,Bouzergane  ,DR,Dispensaire Rural
Zagora,Bouzeroual,Akhellouf,CSC,Centre de santé communal
Zagora,Bleida,Blida Mine,CSC,Centre de santé communal
Zagora,Errouha,Boukhlal,CSC,Centre de santé communal
Zagora,Ternata,Tissergate,CSC,Centre de santé communal
Zagora,Fezouata,Bni Ali,CSC,Centre de santé communal
Zagora,Tamegroute,Tamegroute,CSCA,Centre de santé communal avec module d'accouchement
Zagora,Tamegroute,Ait Isfoul,DR,Dispensaire Rural
Zagora,M'hamid El Ghizlane,M'hamid,CSCA,Centre de santé communal avec module d'accouchement
